"","age","agekdbrn","coninc","nummen","numwomen","sibs","size","weekswrk","ADULTS","ATTEND","BABIES","CLASS","CLOSEBLK","CLOSEWHT","COMPREND","COURTS","DEGREE","EARNRS","FINALTER","FINRELA","FUND","HAPPY","HEALTH","INCOM16","MADEG","NATCHLD","NATENRGY","NATMASS","NATPARK","NATROAD","NATSCI","NATSOC","PADEG","PARTNERS","PARTNERS5","POLVIEWS","PRAY","PRETEEN","RANK","RELACTIV","RELITEN","RELPERSN","SATFIN","SATJOB","SEXFREQ","SPRTPRSN","TEENS","VETYEARS","aidscndm","aidslook","ballot","bible","born","cappun","condom","consent","coop","CSHUTYP10","dipged","dwelling","ethnum","evcrack","evpaidsx","evstray","famgen","family16","fear","feeused","gender1","god","hhrace","hivtest","hunt","mar1","mar2","matesex","mawrkgrw","mobile16","othlang","owngun","partfull","partyid","pawrkslf","phone","postlife","raclive","racopen","reborn","reg16","relate2","relatsex","res16","rplace","sex","sexornt","srcbelt","VOTE08","whoelse1","whoelse2","whoelse3","whoelse4","whoelse5","wksub","wksup","wrkgovt","xnorcsiz"
"2209",34,29,160742.21785,3,NA,1,7,32,2,3,0,3,NA,NA,NA,NA,5,2,NA,4,2,NA,NA,4,5,2,1,1,1,3,2,NA,2,2,2,3,2,NA,4,NA,2,2,2,3,6,2,0,1,"Yes","Yes","BALLOT B",NA,NA,"favor","NOT USED",NA,"FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD",NA,NA,"CHOOSES 1 OF 2+","no",NA,"no","1 GEN","MOTHER & FATHER",NA,"YES, MONEY","female",NA,"OTHER, MIXED",NA,NA,NA,"married","yes","yes","SAME CITY","no",NA,"FULL-TIME","NOT STR DEMOCRAT","SELF-EMPLOYED",NA,"no",NA,NA,NA,NA,"spouse","YES, IN RELATIONSHIP","farm",NA,"female","Heterosexual or straight","OTHER URBAN","Voted",NA,"no","no","no","no","yes",NA,"government","UNINC,MED CITY"
"2210",60,NA,73900,NA,NA,3,7,30,NA,3,0,2,NA,NA,2,1,NA,NA,2,NA,NA,2,NA,NA,NA,1,1,2,1,1,2,1,1,2,2,4,3,0,NA,1,2,3,2,NA,4,NA,NA,1,"Yes",NA,NA,NA,"yes","favor","NOT USED","R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED",NA,"High School diploma","DETACHED 1-FAM HOUSE","NAMES 1","no",NA,"no",NA,NA,NA,"no","male","BELIEVE BUT DOUBTS",NA,NA,NA,NA,NA,NA,NA,"SAME CITY","no",NA,NA,NA,"SOMEONE ELSE","PHONE IN HOME","yes","no",NA,"no","pacific",NA,"NO, NO RELATIONSHIP","farm",NA,NA,"Heterosexual or straight","OTHER URBAN","Voted",NA,"no","yes",NA,"no",NA,"no",NA,"UNINC,MED CITY"
"2211",NA,21,10161.25,0,0,NA,26,NA,2,1,0,1,5,NA,3,1,2,2,1,1,1,2,2,NA,NA,1,1,NA,1,2,NA,2,NA,2,2,NA,3,NA,8,NA,1,2,1,3,4,2,0,1,"Yes","Yes","BALLOT A",NA,NA,"favor","NOT USED","R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","ged","trailer","CANNOT CHOOSE 1",NA,"no","no","1 GEN","other","no","YES, MONEY","male",NA,NA,"Yes","neither",NA,NA,NA,"yes",NA,"no",NA,"FULL-TIME",NA,NA,"cellphone","yes","yes","OWNER DECIDES","no","pacific","spouse","YES, IN RELATIONSHIP","CITY GT 250000","HEAD OF HOUSEHOLD","male","Heterosexual or straight",NA,"Did not vote","no","no",NA,"yes","no",NA,NA,"private","SUBURB, LRG CITY"
"2212",NA,18,NA,5,0,13,26,0,NA,8,0,1,NA,NA,3,1,2,0,1,1,3,2,NA,2,NA,NA,2,NA,2,2,2,2,1,2,2,4,6,NA,8,8,NA,3,NA,NA,3,4,2,NA,NA,NA,"BALLOT B","WORD OF GOD","yes","favor",NA,"R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","ged",NA,NA,"no",NA,NA,NA,NA,NA,"YES, MONEY","female","KNOW GOD EXISTS","white","No",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"cellphone","yes","yes",NA,"yes","W. SOU. CENTRAL",NA,"YES, IN RELATIONSHIP","BIG-CITY SUBURB",NA,"female","Heterosexual or straight",NA,"Did not vote",NA,"yes",NA,NA,NA,NA,NA,"private",NA
"2213",25,21,17551.25,NA,NA,NA,26,52,NA,8,0,NA,5,5,3,1,2,NA,1,2,3,2,4,2,NA,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,0,5,5,3,4,NA,4,7,NA,NA,1,NA,"Yes","BALLOT C","WORD OF GOD",NA,"oppose","NOT USED","R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED",NA,"High School diploma","DETACHED 1-FAM HOUSE","NAMES 1",NA,NA,NA,"1 GEN","MOTHER & FATHER","yes","YES, MONEY","male","KNOW GOD EXISTS","white","Yes","neither","married",NA,"yes","yes",NA,"no","yes",NA,"NOT STR REPUBLICAN","SOMEONE ELSE",NA,"yes","yes",NA,NA,"mountain","spouse",NA,"50000 TO 250000","spouse",NA,"Heterosexual or straight",NA,"Did not vote","yes","no","no",NA,NA,"yes","no",NA,NA
"2214",53,22,20322.5,NA,0,NA,26,52,NA,9,0,1,NA,9,3,3,5,2,1,NA,2,3,4,1,2,NA,NA,2,2,1,3,NA,NA,NA,NA,7,NA,0,10,9,4,4,3,4,5,NA,0,1,NA,NA,"BALLOT C","WORD OF GOD",NA,"favor","NOT USED",NA,"FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD",NA,"APARTMENT HOUSE",NA,"no",NA,NA,NA,NA,NA,"YES, MONEY",NA,NA,"white","No","neither","married","married","yes","yes","DIFFERENT STATE","no","no",NA,NA,NA,"cellphone","yes",NA,NA,"yes","pacific","spouse",NA,"farm","HEAD OF HOUSEHOLD","female","Heterosexual or straight","SUBURB, 13-100","Voted","no",NA,"no","no","yes","no","no",NA,NA
"2215",34,24,13856.25,1,0,NA,26,0,2,NA,1,2,NA,NA,2,NA,1,1,NA,NA,NA,2,NA,NA,NA,2,2,NA,2,2,1,1,2,2,2,NA,1,2,6,2,2,3,NA,3,NA,2,0,1,"Yes","Yes","BALLOT B","BOOK OF FABLES","no","favor","NOT USED","R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","cooperative","LIVING IN HOUSEHOLD",NA,"trailer","NAMES 1","no",NA,"no","2 GENS, CHILDREN","MOTHER & FATHER",NA,"YES, MONEY","male","BELIEVE BUT DOUBTS","white","Yes",NA,"married","married",NA,"yes","DIFFERENT STATE",NA,NA,NA,"independent","SELF-EMPLOYED","cellphone",NA,"yes",NA,"no","foreign","spouse",NA,"50000 TO 250000","spouse","female",NA,NA,"Ineligible","yes",NA,NA,"no","no","yes",NA,"private","SUBURB, LRG CITY"
"2216",56,19,NA,NA,0,NA,NA,52,2,3,0,NA,8,NA,3,2,2,NA,1,3,NA,NA,4,4,NA,NA,NA,2,2,1,2,1,1,2,NA,5,5,1,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,"Yes","BALLOT A","INSPIRED WORD","yes","favor","NOT USED","R CONSENTS TO RECORDING INTERVIEW",NA,"LIVING IN HOUSEHOLD","ged",NA,NA,"no","no","no","2 GENS, CHILDREN","MOTHER & FATHER",NA,NA,"female","KNOW GOD EXISTS",NA,"Yes","neither","married","married","yes","yes","DIFFERENT STATE","no","yes","FULL-TIME","NOT STR REPUBLICAN","SELF-EMPLOYED","cellphone","yes",NA,"CANT DISCRIMINATE","no",NA,"spouse","YES, IN RELATIONSHIP","CITY GT 250000","HEAD OF HOUSEHOLD","female",NA,"SUBURB, 13-100",NA,NA,"no",NA,"no",NA,"yes","yes","private",NA
"2217",35,NA,10161.25,0,0,3,26,52,2,6,0,2,NA,NA,2,1,NA,NA,3,3,1,3,NA,2,NA,2,2,2,1,2,1,NA,NA,2,NA,3,5,0,3,6,1,4,3,4,1,4,0,1,NA,NA,NA,"WORD OF GOD","yes","favor","NOT USED","R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","High School diploma","APARTMENT HOUSE",NA,NA,"no","no","1 GEN","MOTHER & FATHER",NA,"YES, MONEY","male","KNOW GOD EXISTS","white",NA,NA,"NEVER MARRIED","NEVER MARRIED","yes","yes","DIFFERENT STATE","yes",NA,"FULL-TIME","NOT STR DEMOCRAT","SOMEONE ELSE","cellphone",NA,"yes",NA,"yes","mountain","NON-RELATIVE",NA,"TOWN LT 50000","NON-RELATIVE",NA,NA,"SUBURB, 13-100","Did not vote","no","no","yes","no","no",NA,"yes","private","SUBURB, LRG CITY"
"2218",30,NA,20322.5,NA,NA,4,26,NA,NA,NA,NA,NA,9,9,NA,NA,3,1,3,3,1,3,4,NA,1,2,2,1,NA,2,NA,2,NA,NA,NA,NA,4,0,5,6,1,4,NA,3,NA,NA,NA,NA,"Yes",NA,"BALLOT C","WORD OF GOD",NA,NA,NA,"R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","FRIENDLY,INTERESTED",NA,"High School diploma","APARTMENT HOUSE",NA,"no",NA,NA,"1 GEN",NA,"no","YES, MONEY",NA,"KNOW GOD EXISTS","black",NA,NA,NA,NA,NA,"no","DIFFERENT STATE","yes",NA,"FULL-TIME","independent",NA,NA,NA,"yes","CANT DISCRIMINATE","yes","foreign",NA,NA,"50000 TO 250000",NA,"male",NA,"SUBURB, 13-100","Ineligible",NA,"no","no","no","no","yes",NA,NA,NA
"2219",47,17,17551.25,4,0,NA,NA,52,NA,1,0,2,NA,5,NA,NA,2,2,1,2,1,NA,NA,3,NA,1,1,2,1,1,NA,1,NA,2,2,NA,NA,NA,NA,NA,1,1,1,1,4,3,0,NA,NA,NA,"BALLOT C","INSPIRED WORD","yes","favor","NOT USED","R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED",NA,"ged","APARTMENT HOUSE","CHOOSES 1 OF 2+","no","no","no",NA,"mother",NA,"YES, MONEY","male","BELIEVE BUT DOUBTS",NA,"No","neither","married",NA,"yes","yes","DIFFERENT STATE","no","no","FULL-TIME","IND,NEAR DEM",NA,"PHONE IN HOME","yes","yes","CANT DISCRIMINATE",NA,"mountain",NA,NA,NA,"spouse","female",NA,NA,NA,"no",NA,NA,NA,"no","yes","yes","private","SUBURB, LRG CITY"
"2220",NA,NA,24017.5,NA,6,NA,26,50,1,9,NA,NA,NA,NA,3,NA,NA,1,3,3,2,NA,NA,3,2,2,NA,2,2,1,2,1,2,2,4,5,6,0,8,8,4,4,1,4,5,4,0,1,"Yes",NA,NA,"INSPIRED WORD","yes","oppose","USED LAST TIME",NA,"FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD","ged","APARTMENT HOUSE",NA,"no","no","NEVER MARRIED",NA,"MOTHER & FATHER",NA,"YES, MONEY",NA,"KNOW GOD EXISTS","white","No",NA,NA,NA,"yes","yes","DIFFERENT STATE","no",NA,"FULL-TIME","IND,NEAR DEM","SOMEONE ELSE",NA,NA,NA,NA,NA,"E. NOR. CENTRAL",NA,"YES, IN RELATIONSHIP",NA,"HEAD OF HOUSEHOLD","male","Heterosexual or straight",NA,"Did not vote",NA,"no","yes","no",NA,"no",NA,"private",NA
"2221",33,NA,24017.5,0,20,5,26,52,NA,2,NA,3,NA,NA,3,1,NA,1,3,NA,NA,2,NA,NA,3,NA,NA,3,NA,1,NA,NA,NA,NA,NA,1,5,NA,5,NA,NA,NA,NA,4,1,2,0,NA,"Yes","Yes","BALLOT B","BOOK OF FABLES",NA,"favor",NA,NA,NA,"other","High School diploma",NA,"CHOOSES 1 OF 2+","no","no","no","1 GEN","mother",NA,"YES, MONEY","male","SOME HIGHER POWER",NA,"Yes",NA,"separated","married",NA,"yes",NA,"yes",NA,"FULL-TIME",NA,NA,"cellphone","yes","yes",NA,"no",NA,"OTHER RELATIVE",NA,"BIG-CITY SUBURB","OTHER RELATIVE",NA,"Heterosexual or straight","SUBURB, 13-100","Voted",NA,"no",NA,"no",NA,"yes","yes","government",NA
"2222",32,NA,27712.5,6,0,1,26,36,2,3,0,3,9,8,3,1,2,0,3,4,3,2,3,NA,NA,2,2,1,2,2,2,1,4,4,NA,5,4,NA,3,3,3,2,NA,3,2,NA,NA,4,"Yes",NA,"BALLOT C","INSPIRED WORD","yes",NA,"USED LAST TIME",NA,"FRIENDLY,INTERESTED","LIVING IN HOUSEHOLD",NA,"DETACHED 1-FAM HOUSE","CANNOT CHOOSE 1",NA,NA,"yes","1 GEN","MOTHER & FATHER","yes","YES, MONEY","male",NA,NA,"Yes","neither","divorced","divorced",NA,"yes","DIFFERENT STATE","yes","yes","FULL-TIME","IND,NEAR REP","SELF-EMPLOYED",NA,NA,"yes","CANT DISCRIMINATE","yes",NA,"OTHER RELATIVE",NA,NA,NA,"female","Heterosexual or straight","SUBURB, 13-100","Did not vote",NA,"no","no","no","no",NA,"no","private","SUBURB, LRG CITY"
"2223",42,NA,NA,NA,0,2,7,52,NA,3,0,3,5,5,NA,NA,5,NA,NA,4,1,NA,NA,3,NA,1,1,1,NA,2,NA,1,2,2,2,3,NA,2,5,NA,NA,1,NA,4,NA,4,0,NA,"Yes","Yes","BALLOT A","INSPIRED WORD","yes","oppose",NA,NA,"FRIENDLY,INTERESTED",NA,NA,"DETACHED 1-FAM HOUSE",NA,"no","no","no","2 GENS, CHILDREN","MOTHER & FATHER",NA,"no","male","SOME HIGHER POWER",NA,NA,"neither",NA,"married","yes",NA,"DIFFERENT STATE","no",NA,NA,"NOT STR DEMOCRAT","SOMEONE ELSE","cellphone",NA,"yes",NA,NA,"pacific","spouse","YES, IN RELATIONSHIP","BIG-CITY SUBURB",NA,"female","Heterosexual or straight","OTHER URBAN",NA,NA,NA,"no",NA,"no","yes","no","government","SUBURB, LRG CITY"
"2224",29,23,33255,6,0,1,7,0,2,NA,1,NA,NA,8,3,NA,3,1,2,3,2,3,3,NA,2,NA,1,2,2,NA,NA,1,NA,2,2,4,NA,NA,NA,1,NA,2,2,NA,6,NA,0,4,NA,"Yes","BALLOT C","INSPIRED WORD","yes",NA,NA,"R CONSENTS TO RECORDING INTERVIEW","cooperative","LIVING IN HOUSEHOLD","High School diploma",NA,"NAMES 1","no","no","no","2 GENS, CHILDREN","mother","no",NA,"female","BELIEVE BUT DOUBTS","white",NA,NA,"married","married","yes","yes",NA,"yes","yes",NA,NA,NA,NA,"no",NA,"CANT DISCRIMINATE","no","E. NOR. CENTRAL","spouse",NA,NA,"HEAD OF HOUSEHOLD","female","Heterosexual or straight","OTHER URBAN","Did not vote","yes","no","no","no","no",NA,"yes","government","SUBURB, LRG CITY"
"2225",26,24,24017.5,0,NA,5,7,52,1,NA,0,2,8,8,2,NA,2,NA,3,NA,2,1,NA,3,1,1,NA,1,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,NA,NA,3,NA,2,2,2,0,NA,"Yes",NA,"BALLOT C",NA,"yes","oppose","NOT USED","R CONSENTS TO RECORDING INTERVIEW",NA,"LIVING IN HOUSEHOLD","ged",NA,"CHOOSES 1 OF 2+","no",NA,NA,NA,"mother","no",NA,NA,"KNOW GOD EXISTS","white","No","neither","married",NA,"yes",NA,NA,"yes","no","FULL-TIME","IND,NEAR DEM",NA,"cellphone",NA,"yes",NA,NA,"SOUTH ATLANTIC",NA,"YES, IN RELATIONSHIP","50000 TO 250000","HEAD OF HOUSEHOLD",NA,NA,"OTHER URBAN","Voted","no","no","no",NA,NA,"yes","yes",NA,"SUBURB, LRG CITY"
"2226",43,NA,60967.5,NA,NA,3,7,NA,NA,8,0,NA,NA,NA,2,1,5,4,NA,2,3,2,NA,2,NA,1,NA,NA,NA,2,1,2,1,NA,NA,5,5,2,6,6,4,NA,2,2,NA,2,0,1,NA,NA,NA,"WORD OF GOD","no",NA,NA,"R CONSENTS TO RECORDING INTERVIEW","cooperative","LIVING IN HOUSEHOLD",NA,"DETACHED 1-FAM HOUSE","NAMES 1",NA,NA,NA,"2 GENS, CHILDREN",NA,NA,"YES, MONEY","male","KNOW GOD EXISTS",NA,NA,NA,NA,"married",NA,NA,"DIFFERENT STATE","yes",NA,NA,"IND,NEAR REP","SOMEONE ELSE","cellphone","yes",NA,NA,"yes",NA,NA,NA,NA,"spouse","female",NA,"OTHER URBAN",NA,"no","no","no","no","no",NA,NA,"government","SUBURB, LRG CITY"
"2227",28,23,33255,NA,1,4,7,NA,2,NA,NA,2,7,7,3,NA,2,1,2,2,3,3,NA,2,3,2,3,NA,2,3,NA,2,4,2,2,4,4,0,4,3,NA,NA,2,NA,6,NA,NA,4,"Yes","Yes","BALLOT C","WORD OF GOD","yes",NA,NA,"R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED","LIVING IN INSTITUTION","High School diploma","DETACHED 1-FAM HOUSE",NA,"no",NA,"no","2 GENS, CHILDREN","MOTHER & FATHER","no","YES, MONEY",NA,NA,"white","Yes","resp","married","married",NA,"yes",NA,NA,"yes","FULL-TIME",NA,"SOMEONE ELSE","cellphone","yes",NA,NA,"yes","MIDDLE ATLANTIC",NA,NA,"50000 TO 250000","HEAD OF HOUSEHOLD","male","Heterosexual or straight","OTHER URBAN","Did not vote",NA,NA,"no","no",NA,"yes","no","government","SUBURB, LRG CITY"
"2228",41,30,40645,NA,0,9,7,52,NA,8,0,NA,7,7,NA,NA,3,1,NA,3,2,2,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,6,NA,1,NA,5,NA,NA,NA,4,1,NA,0,4,"Yes",NA,"BALLOT A","WORD OF GOD","yes","favor","USED LAST TIME",NA,NA,"LIVING IN HOUSEHOLD","High School diploma","DETACHED 1-FAM HOUSE","CHOOSES 1 OF 2+",NA,"no","NEVER MARRIED","2 GENS, CHILDREN",NA,"no","YES, MONEY","female",NA,NA,NA,"neither","NEVER MARRIED",NA,NA,"yes",NA,"no","no",NA,"STRONG REPUBLICAN",NA,NA,"yes","yes",NA,"yes","MIDDLE ATLANTIC",NA,"YES, IN RELATIONSHIP","50000 TO 250000","HEAD OF HOUSEHOLD","female","Heterosexual or straight","OTHER URBAN","Voted","no","no","no","no","no",NA,NA,NA,NA
"2229",36,17,40645,1,0,2,NA,0,2,NA,0,2,8,NA,3,NA,2,1,1,3,1,NA,NA,2,NA,NA,NA,2,NA,2,1,2,NA,2,NA,3,NA,1,5,1,1,2,NA,4,5,3,1,1,"Yes","Yes","BALLOT A",NA,NA,"favor","NOT USED",NA,"FRIENDLY,INTERESTED",NA,"High School diploma",NA,"NAMES 1","no","no",NA,"2 GENS, CHILDREN",NA,"no","YES, MONEY","male","BELIEVE BUT DOUBTS","white","No","neither",NA,"married","yes","yes","DIFFERENT STATE","no","yes",NA,"IND,NEAR DEM","SOMEONE ELSE","PHONE IN HOME",NA,NA,"CANT DISCRIMINATE",NA,NA,"spouse",NA,"TOWN LT 50000","spouse","female","Heterosexual or straight","OTHER URBAN","Voted","no",NA,"no",NA,NA,"yes","yes","private",NA
"2230",48,NA,88680,0,2,NA,7,52,3,8,NA,3,9,9,3,2,4,3,3,3,2,3,3,NA,2,NA,1,2,1,2,2,1,2,2,2,NA,6,NA,NA,NA,NA,4,1,4,NA,NA,NA,NA,"Yes","Yes",NA,"WORD OF GOD","yes","favor","NOT USED","R CONSENTS TO RECORDING INTERVIEW",NA,"LIVING IN HOUSEHOLD","High School diploma",NA,NA,NA,NA,NA,"2 GENS, CHILDREN","MOTHER & FATHER","no","YES, MONEY","male","KNOW GOD EXISTS","black","Yes",NA,"married","married","yes",NA,"DIFFERENT STATE",NA,"no","FULL-TIME","STRONG DEMOCRAT","SOMEONE ELSE","cellphone",NA,"yes",NA,NA,"MIDDLE ATLANTIC","spouse",NA,"50000 TO 250000",NA,NA,NA,NA,"Voted","no","no",NA,"no","no","yes","no","government","SUBURB, LRG CITY"
"2231",NA,NA,60967.5,0,1,1,7,52,2,8,2,NA,NA,NA,3,1,NA,1,NA,3,3,3,NA,NA,5,2,1,2,2,2,NA,2,NA,NA,2,5,5,0,4,8,4,3,3,2,4,3,NA,4,"Yes","Yes",NA,NA,"no","favor","NOT USED","R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED",NA,NA,"DETACHED 1-FAM HOUSE","NAMES 1",NA,"no","no","2 GENS, CHILDREN","MOTHER & FATHER",NA,"YES, MONEY","male","KNOW GOD EXISTS",NA,"Yes",NA,"married",NA,"yes",NA,NA,"yes",NA,"FULL-TIME","NOT STR REPUBLICAN","SOMEONE ELSE","cellphone",NA,"yes",NA,NA,NA,"spouse","YES, IN RELATIONSHIP","BIG-CITY SUBURB",NA,"male",NA,"OTHER URBAN","Voted",NA,"no",NA,"no","no","yes","yes","government",NA
"2232",NA,30,NA,0,3,3,7,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,3,2,2,3,NA,NA,2,2,3,NA,1,2,2,2,5,2,NA,4,3,1,4,2,2,2,NA,4,NA,3,0,NA,"Yes","Yes","BALLOT B","BOOK OF FABLES","yes",NA,NA,NA,"cooperative",NA,"High School diploma","DETACHED 1-FAM HOUSE","CHOOSES 1 OF 2+","no","no","yes","2 GENS, CHILDREN","other",NA,"YES, MONEY","male","KNOW GOD EXISTS","white","Yes",NA,NA,"married","yes",NA,"DIFFERENT STATE",NA,NA,"FULL-TIME","IND,NEAR REP",NA,NA,"yes",NA,NA,"no",NA,"spouse","YES, IN RELATIONSHIP","50000 TO 250000","HEAD OF HOUSEHOLD","male","Heterosexual or straight","OTHER URBAN",NA,"no","no","yes",NA,"no",NA,"yes","government","SUBURB, LRG CITY"
"2233",61,29,NA,NA,0,NA,26,NA,4,NA,0,2,NA,5,3,NA,2,4,NA,NA,2,2,NA,3,NA,NA,NA,2,NA,1,NA,NA,NA,NA,3,4,NA,NA,5,1,NA,2,1,3,2,NA,0,3,NA,"Yes","BALLOT A","INSPIRED WORD","yes",NA,NA,"R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","FRIENDLY,INTERESTED",NA,"High School diploma","DETACHED 1-FAM HOUSE","CHOOSES 1 OF 2+","no",NA,"yes",NA,"FATHER & STPMOTHER","no",NA,"female","BELIEVE BUT DOUBTS",NA,NA,"neither","divorced",NA,"no","yes","DIFFERENT STATE","no",NA,"PART-TIME","independent","SOMEONE ELSE",NA,NA,NA,"CANT DISCRIMINATE","no","SOUTH ATLANTIC","child",NA,"50000 TO 250000","HEAD OF HOUSEHOLD",NA,"Heterosexual or straight",NA,"Voted",NA,NA,NA,NA,"no","yes","no","private",NA
"2234",40,17,49882.5,0,NA,NA,NA,52,NA,NA,0,3,9,9,NA,3,NA,2,2,4,2,NA,3,NA,2,1,1,1,2,1,1,NA,NA,2,2,4,1,0,NA,1,4,1,NA,1,NA,4,NA,4,NA,NA,"BALLOT C","BOOK OF FABLES","yes",NA,"NOT USED","R CONSENTS TO RECORDING INTERVIEW","FRIENDLY,INTERESTED",NA,"High School diploma",NA,"CANNOT CHOOSE 1",NA,"no","no","1 GEN","mother",NA,"YES, MONEY","female",NA,"white",NA,"neither","married","married","yes","yes","DIFFERENT STATE","no","yes",NA,"independent",NA,NA,"yes",NA,NA,"no",NA,"spouse","YES, IN RELATIONSHIP","50000 TO 250000","spouse",NA,NA,NA,"Voted",NA,NA,"no","no","no","yes",NA,"government","SUBURB, LRG CITY"
"2235",NA,NA,27712.5,6,NA,0,26,12,2,1,0,NA,5,7,NA,NA,2,NA,3,2,1,NA,1,3,5,1,1,NA,1,NA,1,2,NA,NA,3,1,NA,0,7,1,1,1,1,NA,NA,1,0,NA,NA,"Yes",NA,"BOOK OF FABLES",NA,"oppose",NA,"R CONSENTS TO RECORDING INTERVIEW",NA,"LIVING IN HOUSEHOLD","High School diploma",NA,NA,NA,NA,"yes",NA,"mother","no","YES, MONEY","male",NA,NA,"Yes","neither","married",NA,"yes","yes",NA,NA,"yes","PART-TIME","STRONG DEMOCRAT",NA,"cellphone","no","yes",NA,"no","E. NOR. CENTRAL",NA,NA,"TOWN LT 50000","spouse",NA,"Heterosexual or straight","SUBURB, 13-100","Voted",NA,NA,"yes","yes",NA,"yes","yes","private","SUBURB, LRG CITY"
"2236",21,NA,10161.25,NA,NA,NA,26,0,2,4,0,3,7,NA,2,NA,1,1,3,NA,NA,2,3,3,NA,1,2,2,NA,NA,NA,1,3,3,5,6,4,NA,5,1,NA,3,2,3,2,NA,0,1,"Yes","Yes",NA,"WORD OF GOD","yes","oppose","USED LAST TIME",NA,"cooperative","LIVING IN HOUSEHOLD",NA,"ROW HOUSE","NAMES 1","no",NA,NA,"2 GENS, CHILDREN","MALE RELATIVE",NA,"YES, MONEY","female",NA,"black","No","neither",NA,"NEVER MARRIED","no",NA,NA,"no","no",NA,NA,"SOMEONE ELSE","cellphone","yes","yes",NA,NA,"mountain","child",NA,"50000 TO 250000","child",NA,NA,"SUBURB, 13-100","Ineligible",NA,"no",NA,NA,NA,NA,NA,"private","SUBURB, LRG CITY"
"2237",58,NA,40645,NA,NA,1,26,52,NA,1,0,2,NA,NA,NA,1,2,2,2,3,1,2,NA,NA,2,1,NA,1,1,1,1,1,2,NA,NA,4,NA,0,5,1,2,NA,NA,3,NA,1,NA,NA,NA,NA,"BALLOT B","INSPIRED WORD",NA,NA,NA,"R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED",NA,NA,"High School diploma","DETACHED 1-FAM HOUSE","CHOOSES 1 OF 2+",NA,NA,NA,NA,NA,NA,"YES, MONEY","male",NA,"white",NA,NA,NA,"married",NA,"yes","SAME CITY",NA,NA,"PART-TIME","NOT STR DEMOCRAT","SOMEONE ELSE",NA,"yes","yes",NA,NA,"mountain",NA,NA,"TOWN LT 50000","child","male",NA,"SUBURB, 13-100","Voted","no","no","no","yes","no","yes","no","private","SUBURB, LRG CITY"
"2238",NA,42,33255,NA,10,NA,NA,52,1,NA,0,NA,NA,NA,2,NA,3,1,1,3,2,1,NA,3,NA,1,1,1,1,1,1,NA,2,NA,2,4,5,NA,5,1,NA,NA,2,1,NA,4,NA,1,NA,NA,"BALLOT A","INSPIRED WORD",NA,"favor","NOT USED","R CONSENTS TO PARTCIPATE IN THE SURVEY BUT DOES NOT WANT TO BE RECORDED","FRIENDLY,INTERESTED",NA,"ged","DETACHED 1-FAM HOUSE","CHOOSES 1 OF 2+",NA,"no","NEVER MARRIED",NA,"MOTHER & FATHER","no",NA,"male",NA,"white","Yes","neither",NA,NA,NA,NA,NA,"yes",NA,"FULL-TIME","IND,NEAR REP","SOMEONE ELSE","PHONE ELSEWHERE","yes","yes","CANT DISCRIMINATE",NA,"foreign",NA,NA,"50000 TO 250000","HEAD OF HOUSEHOLD","male","Heterosexual or straight",NA,NA,"no","yes",NA,"no",NA,"yes","no","private","SUBURB, LRG CITY"
